training_step,curriculum_stage,horizon,mode_entropy,spawn_probability,spawn_action_frequency,mode_explore_fraction,mode_explore_team_fraction,mode_forage_fraction,mode_forage_team_fraction,mode_camp_fraction,mode_camp_team_fraction,mode_evade_fraction,mode_evade_team_fraction,mode_regroup_fraction,mode_regroup_team_fraction,mode_conserve_fraction,mode_conserve_team_fraction,movement_intensity_mean,movement_intensity_std,movement_intensity_min,movement_intensity_max,steering_residual_mean,steering_residual_std,steering_residual_min,steering_residual_max
63,0,300.0,1.5809577948132794,0.6257681215628108,0.6319095492362976,0.09597301717089125,0.08731740559257707,0.30253475061324614,0.30900626506329315,0.17917007358953393,0.1826266884803615,0.10588716271463613,0.10921307065533316,0.142988552739166,0.12891342157453806,0.17344644317252658,0.18292314863389708,0.5428048968315125,0.24630790948867798,0.0005412038299255073,0.9994763135910034,-0.029562409967184067,0.49349358677864075,-0.9996092915534973,0.9947975873947144
64,0,300.0,1.5928948027805439,0.6485373086287536,0.6396970152854919,0.09659090909090909,0.09798331143300879,0.2692967409948542,0.2614092063463594,0.17292024013722126,0.15386800166974257,0.11438679245283019,0.13283952990383785,0.1341123499142367,0.12837425772303895,0.21269296740994853,0.22552569292401245,0.5362744331359863,0.24439024925231934,0.0003518295707181096,0.9995478391647339,-0.05437812954187393,0.4910818040370941,-0.9985027313232422,0.9924663305282593
65,0,300.0,1.5512942543512658,0.6269323598580057,0.6223289370536804,0.09259259259259259,0.08821897709802182,0.30426629160806373,0.32712263643280853,0.17674636661978435,0.16637610584503792,0.10607126113455227,0.10659621312739422,0.12212845757149554,0.11794264492211497,0.19819503047351147,0.19374342257462257,0.5303909778594971,0.24850575625896454,0.0013362043537199497,0.9987362623214722,-0.056547705084085464,0.48430734872817993,-0.9960692524909973,0.9968551397323608
66,0,300.0,1.5352838856230493,0.6113221305638634,0.6109493970870972,0.07253476611883691,0.07305125246213297,0.33367572692793934,0.33863378654428117,0.1802307206068268,0.17227867007784578,0.10224399494310998,0.10784410432537075,0.1377212389380531,0.13069284333803247,0.1735935524652339,0.17749934325233688,0.5221056938171387,0.24817274510860443,0.0009200284839607775,0.9992161989212036,-0.008831414394080639,0.48721063137054443,-0.9992430210113525,0.9966644048690796
67,0,300.0,1.5055564542767927,0.6170394088494059,0.6179890036582947,0.0738937419447229,0.07029673304365973,0.3426177860518402,0.34677109367547837,0.17814692825433195,0.16909730945106768,0.0907203207790348,0.09686925424493034,0.13797794644135758,0.1321086040200898,0.1766432765287126,0.18485700556477405,0.525763750076294,0.2483527809381485,0.0030456550884991884,0.9984986186027527,-0.0029263629112392664,0.48467394709587097,-0.9974656105041504,0.9946856498718262
68,0,300.0,1.5264909670100124,0.6137662925985033,0.6183930039405823,0.07904103149553421,0.07461972564430039,0.32865489221677524,0.3477278717594833,0.19018198912094553,0.1742258659232483,0.09925458330535222,0.09777821528269778,0.14834463770062453,0.1454200461120956,0.15452286616076824,0.16022827527817468,0.5201171040534973,0.24832004308700562,0.0007603653939440846,0.9995914697647095,0.017312219366431236,0.4883119463920593,-0.9984247088432312,0.99761962890625
69,0,300.0,1.5394282478151877,0.6160501483045739,0.6148785948753357,0.07865882726839345,0.07890501958486487,0.31185444144287305,0.3078998509485455,0.19362784045765136,0.18150707538754773,0.09121245828698554,0.09956024034383197,0.1643890036548546,0.16680229141510947,0.16025742888924202,0.1653255223201005,0.5304799675941467,0.2489703893661499,0.0020693764090538025,0.9990101456642151,0.010238694958388805,0.48585620522499084,-0.9999736547470093,0.9999701976776123
70,0,300.0,1.504881808650052,0.6044499533269695,0.5984387993812561,0.0800247590414714,0.07977807101014295,0.3451233530816164,0.36565545789534,0.1792377752232735,0.16868049025724027,0.09302325581395349,0.08449974612215681,0.15217967990096384,0.1471599357568757,0.15041117693872139,0.1542262989582443,0.5370005965232849,0.24820856750011444,0.0008237835136242211,0.9998636841773987,0.017836041748523712,0.4863390326499939,-0.988941490650177,0.9972660541534424
71,0,300.0,1.5358673835291718,0.6332842229730343,0.6343673467636108,0.06974627375128001,0.0670497014506554,0.3134600068267152,0.33543428313111057,0.17504835589941972,0.16491393697295806,0.10245761747639094,0.0962489166509571,0.17095232677210148,0.17054599285814043,0.16833541927409262,0.16580716893617845,0.5405051708221436,0.24965453147888184,0.001197702600620687,0.9996944069862366,0.00637765834107995,0.4891916513442993,-0.9954653978347778,0.997735857963562
72,0,300.0,1.5297493879510282,0.6186684519218656,0.611458957195282,0.07346289160663427,0.07392548652490476,0.3313787904171553,0.3526264097716689,0.16183615345954097,0.15041409275188075,0.10026805159993299,0.09577788470605615,0.16166862120958284,0.16237117575367288,0.17138549170715361,0.16488495049181653,0.5450199842453003,0.24956348538398743,0.0007306354818865657,0.9993070960044861,0.003749723080545664,0.4830228090286255,-0.9962754845619202,0.9947177171707153
73,0,300.0,1.542561234280784,0.6063964994199919,0.6099507212638855,0.07749920660107902,0.0782538911816163,0.30929863535385593,0.32563946645425734,0.17854649317676927,0.1673195481701887,0.10860044430339574,0.10075024920900288,0.15950491907331005,0.16303082723795598,0.16655030149158997,0.1650060177469788,0.5333163142204285,0.24823787808418274,1.6945881725405343e-05,0.999247670173645,-0.005532061215490103,0.49066218733787537,-0.9987432956695557,0.9937330484390259
74,0,300.0,1.5014380006378614,0.5880693186139629,0.5811960101127625,0.07272242940863079,0.07133714086887236,0.3387719765583378,0.3700785670118253,0.1732818327117741,0.1590533481367762,0.10635322322855621,0.10260042604550197,0.13965103889184868,0.13619357557343048,0.1692194992008524,0.16073694236359368,0.5393291115760803,0.24770422279834747,0.0007011513225734234,0.9996111989021301,0.017996640875935555,0.4844057261943817,-0.9990412592887878,0.9972628355026245
75,0,300.0,1.5204868206635647,0.6050142436926335,0.6075287461280823,0.07672702883970489,0.07601665032444571,0.31857813547954394,0.3224205980868892,0.1858484238765929,0.18078071105072796,0.1101945003353454,0.10856106903852818,0.14795439302481556,0.1493169267959881,0.16069751844399732,0.16290404470342085,0.5353611707687378,0.24801374971866608,0.0019886598456650972,0.9986215233802795,0.02058548852801323,0.48913270235061646,-0.9977936148643494,0.9938971996307373
76,0,300.0,1.5323529477758262,0.5917006579299893,0.5943975448608398,0.08257334747260515,0.08536638879201962,0.3007423117709438,0.3181491489886506,0.18338635560268646,0.16604884055624122,0.10222693531283139,0.10044542676384183,0.16005655708731,0.15619310054303198,0.17101449275362318,0.17379709435621477,0.5324576497077942,0.24871383607387543,0.00028445207863114774,0.9989880919456482,0.0005159092834219337,0.4932019114494324,-0.9992021918296814,0.9992634057998657
77,0,300.0,1.494422541510984,0.595354626053258,0.5907894968986511,0.07295860847157352,0.07203539688108306,0.33032694475760993,0.35040686918680436,0.1867450475116766,0.1709671136141504,0.0951038814623933,0.09527312103962701,0.14519246255435658,0.14536596660219547,0.16967305524239007,0.1659515326761397,0.5238661170005798,0.24729250371456146,0.0012578698806464672,0.999908447265625,0.0007589075830765069,0.487057626247406,-0.9983773231506348,0.9959275722503662
78,0,300.0,1.5167873635609177,0.6348437193366631,0.639394998550415,0.0734926248598292,0.07125333331836084,0.2924178383507289,0.3172778915827192,0.2184076597947037,0.19107748571960123,0.09919779177089623,0.10044429160935991,0.14413870439058052,0.14391439184880359,0.17234538083326145,0.17603260592115527,0.5232140421867371,0.25210681557655334,0.0005778894410468638,0.9987246990203857,0.005481242667883635,0.49107927083969116,-0.9974676966667175,0.9987339973449707
78,1,900.0,1.6310165984721123,0.668197731566585,0.6339869499206543,0.0759493670886076,0.07708333324990235,0.20253164556962025,0.2013888889729666,0.17088607594936708,0.17222222212391594,0.0949367088607595,0.0951388888740136,0.1962025316455696,0.19652777775384797,0.25949367088607594,0.25763888902535353,0.5384145975112915,0.23111404478549957,0.006505763623863459,0.9834740161895752,-0.03439946100115776,0.5064157843589783,-0.9912590384483337,0.9456890821456909
79,0,300.0,1.5181971727014267,0.6250521271088181,0.6233311891555786,0.08389219283816272,0.0882218026922624,0.30659243325319496,0.3089311530027095,0.20663039352144755,0.18914661240432334,0.10806023029229407,0.10724513305121487,0.13260787042895103,0.1362602690245384,0.16221687966594964,0.17019502982495144,0.5204150676727295,0.24928073585033417,0.0016066033858805895,0.999713122844696,0.008968277834355831,0.4910432696342468,-0.9912156462669373,0.9940477609634399
79,1,900.0,1.5898202192909778,0.6326421972161161,0.624841570854187,0.09357454772301933,0.09085439668565262,0.3031815346225827,0.2939605993671883,0.17404865876481598,0.16851567392976174,0.10605115408608859,0.10923857109160998,0.1472239550842171,0.15275295171476014,0.17592014971927636,0.1846778072110272,0.5141586065292358,0.24916310608386993,0.003234527073800564,0.9991138577461243,-0.02382882684469223,0.4757465124130249,-0.9696205258369446,0.9958746433258057
80,0,300.0,1.4961300994491047,0.6160738989181497,0.6143791079521179,0.06397774687065369,0.0627299469154303,0.321557719054242,0.3307648438555456,0.18108484005563283,0.1751989216770348,0.10792767732962448,0.10631830730603338,0.1368567454798331,0.13831213799661451,0.1885952712100139,0.18667584224934142,0.5249343514442444,0.2520267367362976,0.002270787488669157,0.9996092319488525,0.008813437074422836,0.4877970516681671,-0.9905775189399719,0.9979506731033325
80,1,900.0,1.5284881747976906,0.621363300591676,0.6133263111114502,0.07983623336745138,0.07444220846317405,0.2981064483111566,0.31613220184625673,0.19191402251791198,0.17233354693524108,0.11233367451381782,0.1140916033580568,0.1489252814738997,0.14578882338885452,0.16888433981576254,0.17721161600841684,0.5288532376289368,0.24987873435020447,0.0036368833389133215,0.9996355175971985,-0.004125658422708511,0.4864785671234131,-0.9892878532409668,0.9927499294281006
81,0,300.0,1.487431047970108,0.5752999022558642,0.5531281232833862,0.07025986525505294,0.06972578084093718,0.33301251203079885,0.3311279603744623,0.16650625601539942,0.1750090605887059,0.13185755534167468,0.12675650666203378,0.15014436958614052,0.1450760261145028,0.1482194417709336,0.15230466541935803,0.5367944240570068,0.2556723356246948,0.005675792694091797,0.9953245520591736,0.025850947946310043,0.4802709221839905,-0.9899948239326477,0.9867113828659058
81,1,900.0,1.5272114456718133,0.6076728443596444,0.6105348467826843,0.08107752956636005,0.07944990399647395,0.280946123521682,0.3009114227597855,0.20367936925098554,0.1927204537393788,0.12496714848883049,0.12607789248867352,0.1583442838370565,0.15500958325007458,0.1509855453350854,0.1458307437656137,0.5227437019348145,0.2502908706665039,0.0009576957672834396,0.9991928339004517,-0.00644692312926054,0.4941020607948303,-0.9996023774147034,0.995957612991333
82,0,300.0,1.582103474934896,0.6504100254603795,0.668571412563324,0.05555555555555555,0.04631410287853874,0.275,0.2885760065625997,0.1638888888888889,0.15203754605300157,0.13055555555555556,0.135989011290136,0.175,0.1825320515941913,0.2,0.1945512816215327,0.5454407930374146,0.24520951509475708,0.0022339443676173687,0.9990208148956299,0.00835880171507597,0.48121434450149536,-0.9655004739761353,0.9499869346618652
82,1,900.0,1.4738948764923379,0.6014602410155436,0.6060795187950134,0.0768760818653905,0.07593405193124537,0.3230831890846146,0.3239045344538511,0.20619081559922614,0.1894397834359506,0.1028408512371449,0.10325529198118757,0.1495774361063028,0.15567344242417228,0.14143162610732105,0.15179289577359306,0.516785740852356,0.250796914100647,0.00016784951731096953,0.9998754262924194,0.002797103254124522,0.4834054410457611,-0.9935319423675537,0.999173641204834
83,1,900.0,1.477840850450641,0.5973954850536282,0.5952542424201965,0.08359236234458259,0.08734383955233559,0.30495115452930727,0.28232926570670513,0.21047957371225579,0.18826365196551847,0.10091030195381882,0.11431124237002553,0.15075488454706928,0.16181003938046887,0.14931172291296627,0.16594196102494643,0.5123415589332581,0.2513754069805145,0.0017132307402789593,0.9991877675056458,0.004541769623756409,0.4898250102996826,-0.9989149570465088,0.9990323781967163
84,1,900.0,1.4825470113386159,0.5928591500529057,0.6046925187110901,0.08926823964336196,0.09193662564578,0.30390344677612263,0.3319744121294864,0.21082961835381103,0.18037960962457678,0.11036207458954007,0.11397307983911327,0.15820376209633577,0.1517376757894591,0.12743285854082853,0.12999859697158442,0.5147222876548767,0.24970465898513794,0.0010674071963876486,0.9993126392364502,0.012280802242457867,0.48582983016967773,-0.9981442093849182,0.996150016784668
85,1,900.0,1.4723876246935745,0.5873509788404534,0.5891484022140503,0.08288062404234572,0.07435552101588737,0.313832010029252,0.35565191981419986,0.19236662487811673,0.16808798392279548,0.10349630867808887,0.10491778844723121,0.16464688675302966,0.16103550951730125,0.142777545619167,0.13595127728258483,0.5145843625068665,0.25178664922714233,0.0011020478559657931,0.9993873238563538,0.03795776143670082,0.4797748029232025,-0.9961695075035095,0.9988082647323608
86,1,900.0,1.3985277462005614,0.5927273217753765,0.5935536026954651,0.06671875,0.06299239811193692,0.37390625,0.42497266455962457,0.175,0.1485876522852619,0.1021875,0.10458950556940344,0.15375,0.13136293287134665,0.1284375,0.1274948466024265,0.5411484241485596,0.2534523010253906,0.0021402782294899225,0.9986660480499268,0.0291655994951725,0.47823581099510193,-0.9944934844970703,0.9972460269927979
87,1,900.0,1.4263022710710256,0.6008832245747834,0.6026822328567505,0.08074222668004012,0.07730897986257468,0.3245737211634905,0.3469965227714069,0.1892678034102307,0.16840950170330635,0.11023069207622868,0.11381900815278523,0.15606820461384152,0.15534127944866974,0.13911735205616851,0.13812470806125712,0.5208161473274231,0.25126126408576965,0.0013337130658328533,0.99957674741745,0.054820626974105835,0.4843747615814209,-0.9973796606063843,0.9965972900390625
88,1,900.0,1.3843927803667904,0.5980261992198759,0.6005188226699829,0.08376742221596509,0.08754256898458249,0.3529494579755033,0.35857713496226945,0.17063212727016752,0.1584542037502505,0.09446712656623962,0.09560239781190233,0.1576798535829931,0.1616062231867339,0.14050401238913135,0.13821747130426132,0.5359606742858887,0.2517757713794708,0.0036518683191388845,0.9997286796569824,0.039453957229852676,0.4864759147167206,-0.9882856011390686,0.9984279870986938
89,1,900.0,1.4026371569511218,0.6028359754454596,0.6041250228881836,0.08328205128205128,0.08580004933218785,0.33415384615384613,0.3433467185182846,0.17015384615384616,0.15669461049421127,0.11405128205128205,0.11533616678914844,0.1762051282051282,0.17020051182124005,0.12215384615384615,0.12862194304492777,0.5345828533172607,0.2531049847602844,0.0026375632733106613,0.9993582367897034,0.04576711356639862,0.4852108657360077,-0.992978036403656,0.9970946311950684
90,1,900.0,1.4260795985195394,0.5788099080611975,0.5812520980834961,0.07044310988475896,0.07546264932739648,0.30563220256451873,0.3246247029447339,0.18844343450738515,0.17004423979057076,0.11572796623924687,0.1167298583981489,0.18779418925499108,0.17815029175382388,0.13195909754909918,0.1349882577853261,0.5320335626602173,0.25370559096336365,0.0002312256401637569,0.9997652173042297,0.03415286913514137,0.48144832253456116,-0.9898893237113953,0.9966965913772583
91,1,900.0,1.4474804486627726,0.5801438058729199,0.5831232070922852,0.0656326839417439,0.07130914709887586,0.3030073765840741,0.33992182942271804,0.17363344051446947,0.14085942884281896,0.12861736334405144,0.12681945835837222,0.2090032154340836,0.20593071902352414,0.12010592018157745,0.11515941725369079,0.554469645023346,0.2519611120223999,0.001983101712539792,0.9990110397338867,0.03884939104318619,0.48439186811447144,-0.9952938556671143,0.9972686767578125
92,1,900.0,1.4743006654308222,0.5706318375745552,0.575694739818573,0.07215241183623834,0.066152246912647,0.28104310228347523,0.3243449083398079,0.18308336711255235,0.1603572867863253,0.11984866909877044,0.11991905018689587,0.2190244561545737,0.20468150364141974,0.12484799351438995,0.1245450041329042,0.5514549016952515,0.252048522233963,0.0035195837263017893,0.9987571835517883,0.028178248554468155,0.48265424370765686,-0.9971385598182678,0.9995570182800293
