seed,horizon,complete,official_score,survival_time,horizon_reached,final_population,peak_population,minimum_population,mean_population,births,deaths,predator_related_deaths,fruit_score_contribution,mean_energy,median_energy,official_reward,training_reward,environment_ticks,decision_steps,episode_wall_time
507,3000.0,1,36.805000000000256,36.60000000000025,0,0,10,0,5.683923705722071,5,10,,,35.44962462595363,31.77599085726995,36.805000000000256,31.805000000000256,366,74,23.343000000000757
513,3000.0,1,21.620600000000042,21.600000000000037,0,0,10,0,7.225806451612903,5,10,,,37.54018576161744,34.52296891947379,21.620600000000042,16.620600000000042,216,44,13.780999999995402
519,3000.0,1,40.72100000000031,40.60000000000031,0,0,10,0,4.771498771498772,5,10,,,38.8375917735859,36.43548813158522,40.72100000000031,35.72100000000031,406,82,14.985000000000582
442,3000.0,1,435.19116076869483,411.300000000025,0,0,36,0,14.240641711229946,285,290,,,49.34582296582412,46.84454974070313,435.19116076869483,430.19116076869483,4113,823,213.39099999999598
464,3000.0,1,287.56946421921043,280.39999999999526,0,0,46,0,17.12192513368984,232,237,,,49.769875738607354,49.68747343659072,287.56946421921043,282.56946421921043,2804,561,134.625
415,3000.0,1,578.9177433987546,565.1000000000599,0,0,31,0,13.624380750176929,364,369,,,52.10677431722883,52.16474900146762,578.9177433987546,573.9177433987546,5651,1131,273.73399999999674
421,3000.0,1,32.33800000000019,32.30000000000019,0,0,10,0,4.777777777777778,5,10,,,37.77361915297511,34.196798214584945,32.33800000000019,27.338000000000193,323,65,10.139999999999418
427,3000.0,1,25.435200000000094,25.40000000000009,0,0,10,0,6.192156862745098,5,10,,,34.770089811961974,31.513673127267033,25.435200000000094,20.435200000000094,254,51,9.484000000004016
491,3000.0,1,328.71973590951654,323.7000000000051,0,0,16,0,6.652872143298333,102,107,,,48.48484090795231,47.33272305852732,328.71973590951654,323.71973590951654,3237,648,140.76499999999942
525,3000.0,1,314.63220447133637,304.20000000000067,0,0,27,0,13.869865264541572,189,194,,,47.88567285651336,46.30749038447129,314.63220447133637,309.63220447133637,3042,609,119.09399999999732
497,3000.0,1,112.61579999999789,111.29999999999795,0,0,10,0,3.791741472172352,14,19,,,44.93421949194967,43.91053345507826,112.61579999999789,107.61579999999789,1113,223,41.59300000000076
448,3000.0,1,427.8645971201522,413.70000000002557,0,0,38,0,12.897776703721604,237,242,,,47.51878702300921,46.28010565390135,427.8645971201522,422.8645971201522,4137,828,167.3440000000046
450,3000.0,1,842.1228020768395,805.1000000001145,0,0,48,0,13.179210134128168,425,430,,,47.58910263792834,46.26186519746522,842.1228020768395,837.1228020768395,8051,1611,376.8600000000006
531,3000.0,1,349.90560190450105,341.90000000000924,0,0,32,0,8.644736842105264,125,130,,,45.85590547988185,44.02131401167406,349.90560190450105,344.90560190450105,3419,684,160.26600000000326
456,3000.0,1,239.4040754378854,233.29999999999103,0,0,14,0,6.188946015424165,54,59,,,43.52033754016379,42.29523469502139,239.4040754378854,234.4040754378854,2333,467,108.9210000000021
462,3000.0,1,31.105400000000174,30.90000000000017,0,0,10,0,6.377419354838709,5,10,,,37.186983156256304,34.72145329924461,31.105400000000174,26.105400000000174,309,62,13.514999999999418
470,3000.0,1,635.2727966937883,600.1000000000679,0,0,33,0,15.943518827057648,364,369,,,48.46463299688062,48.18091564112755,635.2727966937883,630.2727966937883,6001,1201,279.0
454,3000.0,1,394.4121040243035,366.10000000001475,0,0,42,0,17.881212452211905,271,276,,,46.64984570592885,45.78253936505281,394.4121040243035,389.4121040243035,3661,733,174.21899999999732
503,3000.0,1,445.84682989953035,447.00000000003314,0,0,42,0,10.373965555804071,194,199,,,50.55982266417524,50.25316466142974,445.84682989953035,440.84682989953035,4470,894,214.85899999999674
509,3000.0,1,39.8084000000003,39.50000000000029,0,0,10,0,4.94949494949495,8,13,,,39.99792343368238,34.180455707239474,39.8084000000003,34.8084000000003,395,79,9.203000000001339
433,3000.0,1,703.7923033100535,670.0000000000838,0,0,48,0,18.394567974929114,473,478,,,48.16000009422522,47.40526195905827,703.7923033100535,698.7923033100535,6700,1340,301.6560000000027
439,3000.0,1,46.298000000000386,45.90000000000038,0,0,10,0,4.778260869565218,7,12,,,41.18945538186193,38.4405841286418,46.298000000000386,41.298000000000386,459,92,18.515999999995984
445,3000.0,1,29.278400000000147,29.100000000000144,0,0,10,0,6.051369863013699,6,11,,,39.8795777854814,38.721656968007025,29.278400000000147,24.278400000000147,291,59,10.203000000001339
537,3000.0,1,373.27303593823143,365.1000000000145,0,0,34,0,9.46303395399781,144,149,,,48.43135406950309,46.499143516157424,373.27303593823143,368.27303593823143,3651,731,156.57800000000134
468,3000.0,1,400.2230374091283,386.1000000000193,0,0,27,0,6.855256343863283,122,127,,,46.62416491362776,44.51394463991371,400.2230374091283,395.2230374091283,3861,773,152.90600000000268
451,3000.0,1,158.58699999999556,154.19999999999553,0,0,19,0,6.149708360337006,38,43,,,45.37884491209664,40.92279839424105,158.58699999999556,153.58699999999556,1542,309,54.63999999999942
474,3000.0,1,32.5646000000002,32.40000000000019,0,0,11,0,6.141538461538461,6,11,,,37.83590279260205,36.48674840483419,32.5646000000002,27.564600000000198,324,65,12.625
460,3000.0,1,478.2154681411294,461.9000000000365,0,0,39,0,13.0495670995671,243,248,,,47.5005124432092,46.09914621514224,478.2154681411294,473.2154681411294,4619,924,192.48500000000058
476,3000.0,1,585.0839052598395,574.5000000000621,0,0,22,0,8.435085276714236,215,220,,,49.92356323436676,49.11946044410734,585.0839052598395,580.0839052598395,5745,1149,244.32800000000134
466,3000.0,1,58.48940000000055,58.000000000000554,0,0,10,0,4.5524956970740105,8,13,,,38.597105872318835,36.81066816002131,58.48940000000055,53.48940000000055,580,116,32.0
543,3000.0,1,418.0985013041358,421.2000000000273,0,0,38,0,13.31735105625445,254,259,,,50.483249520407036,49.11134206788827,418.0985013041358,413.0985013041358,4212,843,195.625
457,3000.0,1,471.87572010621193,469.6000000000383,0,0,53,0,18.47988077496274,381,386,,,49.80961096316566,48.16571112815825,471.87572010621193,466.87572010621193,4696,940,220.98399999999674
515,3000.0,1,746.3075158042182,732.600000000098,0,0,46,0,11.967790364405623,385,390,,,46.25372073110532,45.32474675616339,746.3075158042182,741.3075158042182,7326,1466,328.375
480,3000.0,1,600.0832156819429,577.5000000000628,0,0,37,0,16.679362880886426,373,378,,,49.87991607678665,50.25536186385607,600.0832156819429,595.0832156819429,5775,1155,266.82800000000134
482,3000.0,1,611.0303806745445,592.3000000000661,0,0,25,0,12.551485482781905,264,269,,,46.62655734133277,45.359326359643944,611.0303806745445,606.0303806745445,5923,1185,255.32800000000134
549,3000.0,1,508.8356613617802,490.10000000004294,0,0,32,0,9.947368421052632,185,190,,,48.97859123765444,48.47853171777736,508.8356613617802,503.8356613617802,4901,981,192.95300000000134
463,3000.0,1,398.37359253546816,380.8000000000181,0,0,33,0,13.593069046993962,216,221,,,48.03510984644486,47.19392354138072,398.37359253546816,393.37359253546816,3808,762,146.60899999999674
472,3000.0,1,668.5481476454241,642.8000000000776,0,0,44,0,14.267382174521698,345,350,,,46.382290062137876,43.80627685587737,668.5481476454241,663.5481476454241,6428,1286,266.29699999999866
555,3000.0,1,69.42440000000032,68.70000000000037,0,0,10,0,4.7936046511627906,7,12,,,40.196365551856644,36.68034528809546,69.42440000000032,64.42440000000032,687,138,28.468999999997322
486,3000.0,1,457.5654363217491,456.9000000000354,0,0,29,0,10.983369803063457,208,213,,,49.35407135174372,47.973729057094644,457.5654363217491,452.5654363217491,4569,914,196.95300000000134
521,3000.0,1,606.2163232400318,600.3000000000679,0,0,57,0,16.65589606928714,402,407,,,51.12984735516157,50.10652730513914,606.2163232400318,601.2163232400318,6003,1201,262.0940000000046
492,3000.0,1,47.938400000000414,47.80000000000041,0,0,10,0,4.175365344467641,5,10,,,39.98959097809159,40.34952997807417,47.938400000000414,42.938400000000414,478,96,24.593000000000757
488,3000.0,1,480.00694863513866,471.70000000003876,0,0,43,0,14.914794404408648,240,245,,,50.348147898009444,49.625288505093714,480.00694863513866,475.00694863513866,4717,944,225.48500000000058
478,3000.0,1,403.98249851901943,403.2000000000232,0,0,38,0,17.593106868336225,275,280,,,49.66901056286191,48.43294002941301,403.98249851901943,398.98249851901943,4032,807,204.7809999999954
561,3000.0,1,403.2478473458806,387.30000000001957,0,0,42,0,18.949406298399587,263,268,,,49.12166677556215,48.790601757675155,403.2478473458806,398.2478473458806,3873,775,198.06199999999808
484,3000.0,1,39.140200000000284,39.000000000000284,0,0,10,0,5.309462915601023,5,10,,,35.20802586941064,31.81391834551814,39.140200000000284,34.140200000000284,390,78,16.9059999999954
494,3000.0,1,244.76947677970574,240.29999999999063,0,0,27,0,14.413893510815308,133,138,,,49.74446176533842,49.47696367061568,244.76947677970574,239.76947677970574,2403,481,113.92199999999866
469,3000.0,1,696.785627524073,698.0000000000902,0,0,41,0,14.021057155135367,435,440,,,50.77914352407688,49.9370140564874,696.785627524073,691.785627524073,6980,1396,344.4689999999973
527,3000.0,1,548.3644923174367,535.9000000000533,0,0,17,0,9.198694029850746,152,157,,,47.54704905977713,47.566364131111186,548.3644923174367,543.3644923174367,5359,1072,248.40600000000268
498,3000.0,1,576.1705956271218,565.50000000006,0,0,43,0,17.754243281471005,420,425,,,48.512055793957934,48.53957966030026,576.1705956271218,571.1705956271218,5655,1131,251.98400000000402
567,3000.0,1,418.83189859103675,406.50000000002393,0,0,42,0,15.000245941957697,222,227,,,48.95821680984823,48.248106451047285,418.83189859103675,413.83189859103675,4065,813,172.07800000000134
500,3000.0,1,330.89498444990403,325.70000000000556,0,0,18,0,7.703192142418661,89,94,,,48.31736541334604,48.2351838308733,330.89498444990403,325.89498444990403,3257,652,131.43699999999808
533,3000.0,1,259.92761647167066,256.59999999998985,0,0,13,0,6.413712504869498,50,55,,,46.9356760384745,47.611419577511874,259.92761647167066,254.92761647167066,2566,514,108.07800000000134
490,3000.0,1,610.2352722816236,603.5000000000687,0,0,36,0,13.612160371106693,352,357,,,50.900650655582766,49.96641125272966,610.2352722816236,605.2352722816236,6035,1207,261.2350000000006
475,3000.0,1,456.3926772319733,453.5000000000346,0,0,23,0,9.864638447971782,173,178,,,49.30418946348306,46.57077738532405,456.3926772319733,451.3926772319733,4535,907,193.81300000000192
573,3000.0,1,335.9568284800717,328.0000000000061,0,0,38,0,15.996952148735142,172,177,,,51.5263575581096,51.12389255563725,335.9568284800717,330.9568284800717,3280,656,153.17199999999866
506,3000.0,1,379.65378516755896,367.7000000000151,0,0,40,0,17.081022294725393,214,219,,,48.756127975193564,46.98979189636651,379.65378516755896,374.65378516755896,3677,736,176.35900000000402
504,3000.0,1,527.0925326638709,514.7000000000485,0,0,46,0,18.436674436674437,355,360,,,49.19132364302417,48.767290159252,527.0925326638709,522.0925326638709,5147,1030,247.2190000000046
539,3000.0,1,385.50730686925493,359.4000000000132,0,0,43,0,20.190820584144646,247,252,,,50.17065546199117,49.590236161778876,385.50730686925493,380.50730686925493,3594,719,172.26600000000326
496,3000.0,1,459.7816086881022,448.6000000000335,0,0,28,0,10.481836416313795,187,192,,,47.44449516874589,45.4313922160854,459.7816086881022,454.7816086881022,4486,898,210.67199999999866
502,3000.0,1,44.675400000000366,44.30000000000036,0,0,11,0,5.490990990990991,8,13,,,40.68119993874261,38.993902743001186,44.675400000000366,39.675400000000366,443,89,16.577999999994063
512,3000.0,1,317.6608112305891,315.2000000000032,0,0,28,0,10.368855058674278,118,123,,,49.6322019664852,49.849460462217934,317.6608112305891,312.6608112305891,3152,631,129.03199999999924
579,3000.0,1,483.4660652636509,472.10000000003885,0,0,32,0,11.99703515459551,247,252,,,48.91113612059147,47.99245962287432,483.4660652636509,478.4660652636509,4721,945,210.0
481,3000.0,1,521.9757621810286,502.6000000000458,0,0,40,0,14.289437039984087,292,297,,,48.87511912953123,47.24920561539284,521.9757621810286,516.9757621810286,5026,1006,226.21899999999732
508,3000.0,1,252.39799999999042,244.5999999999904,0,0,14,0,7.04985696771557,58,63,,,45.72021426678819,44.33571302860045,252.39799999999042,247.39799999999042,2446,490,89.03100000000268
545,3000.0,1,447.33596897461877,437.600000000031,0,0,24,0,10.531185743660041,199,204,,,50.646375833575306,50.17077621021423,447.33596897461877,442.33596897461877,4376,876,176.61000000000058
551,3000.0,1,27.077600000000118,26.900000000000112,0,0,10,0,6.892592592592592,5,10,,,41.264382516836584,38.1725526361622,27.077600000000118,22.077600000000118,269,54,8.218999999997322
487,3000.0,1,427.49397051017127,428.60000000002896,0,0,29,0,10.761371588523444,198,203,,,49.74325365004041,49.30059059458536,427.49397051017127,422.49397051017127,4286,858,157.25
518,3000.0,1,513.8562029426253,518.3000000000493,0,0,34,0,13.59741512345679,294,299,,,49.662312788858046,48.58039826312173,513.8562029426253,508.85620294262526,5183,1037,195.5
514,3000.0,1,410.1949508070429,404.30000000002343,0,0,13,0,6.302917903066271,82,87,,,49.888673281212476,50.02347734055938,410.1949508070429,405.1949508070429,4043,809,157.68699999999808
585,3000.0,1,660.3526327978307,635.900000000076,0,0,32,0,13.333805031446541,295,300,,,48.075678709574106,47.21261435442139,660.3526327978307,655.3526327978307,6359,1272,252.4690000000046
557,3000.0,1,460.78839799686966,445.20000000003273,0,0,27,0,13.014821468672805,182,187,,,47.41665963259589,47.03138605065338,460.78839799686966,455.78839799686966,4452,891,181.67199999999866
510,3000.0,1,993.1278440738599,980.7000000001544,0,0,34,0,12.760297716150081,505,510,,,49.04974564072299,47.98623581798595,993.1278440738599,988.1278440738599,9807,1962,402.0
524,3000.0,1,310.41079658768433,311.20000000000226,0,0,32,0,10.285897847735303,135,140,,,50.22905686966709,49.130465290811756,310.41079658768433,305.41079658768433,3112,623,157.26599999999598
520,3000.0,1,296.1639613947965,305.80000000000103,0,0,22,0,9.98136645962733,134,139,,,52.10298247289428,51.30434450915859,296.1639613947965,291.1639613947965,3058,612,157.21899999999732
493,3000.0,1,428.0580320754433,430.0000000000293,0,0,44,0,18.958614275749827,304,309,,,51.258188882415396,50.74921311565911,428.0580320754433,423.0580320754433,4300,860,213.46800000000076
591,3000.0,1,377.0394021592957,386.2000000000193,0,0,44,0,18.777633963241005,303,308,,,51.06564625420075,50.610456720919544,377.0394021592957,372.0394021592957,3862,773,191.14100000000326
526,3000.0,1,244.80752086850737,244.3999999999904,0,0,19,0,10.011860940695296,115,120,,,49.93539524168612,47.53213283512208,244.80752086850737,239.80752086850737,2444,489,97.26599999999598
499,3000.0,1,238.76119786812993,235.09999999999093,0,0,13,0,5.625425170068027,59,64,,,46.98971869017182,45.17280727609319,238.76119786812993,233.76119786812993,2351,471,93.625
563,3000.0,1,453.73541121429525,454.10000000003475,0,0,42,0,17.862395420519594,326,331,,,49.41386498487494,48.1553474678566,453.73541121429525,448.73541121429525,4541,909,213.25
516,3000.0,1,537.0386495138464,529.7000000000519,0,0,36,0,12.43620234050585,249,254,,,51.14784497110359,49.962285403666336,537.0386495138464,532.0386495138464,5297,1060,244.43700000000536
505,3000.0,1,227.90220679572712,221.5999999999917,0,0,21,0,10.458728010825439,102,107,,,49.758435351016324,46.678670783432246,227.90220679572712,222.90220679572712,2216,444,96.81199999999808
530,3000.0,1,618.1300143635094,623.3000000000732,0,0,36,0,12.105710619185114,294,299,,,50.86601512345768,49.83029286692452,618.1300143635094,613.1300143635094,6233,1247,257.1100000000006
536,3000.0,1,40.662400000000304,40.400000000000304,0,0,10,0,4.928395061728395,6,11,,,40.606446620847635,38.66252071527775,40.662400000000304,35.662400000000304,404,81,10.905999999995402
532,3000.0,1,445.69493782667234,428.700000000029,0,0,29,0,13.076492537313433,223,228,,,52.4084250047722,49.155253028878676,445.69493782667234,440.69493782667234,4287,858,165.45300000000134
569,3000.0,1,449.132968586762,441.80000000003196,0,0,27,0,11.741344195519348,207,212,,,51.90440219013291,50.48258535740109,449.132968586762,444.132968586762,4418,884,161.81200000000536
597,3000.0,1,578.9749367175514,565.8000000000601,0,0,34,0,15.081286446368617,373,378,,,53.27212129825606,51.35470503983683,578.9749367175514,573.9749367175514,5658,1132,205.61000000000058
511,3000.0,1,286.11240055585534,281.69999999999555,0,0,17,0,8.552164655784244,86,91,,,50.626359240176164,46.568684654372575,286.11240055585534,281.11240055585534,2817,564,86.73399999999674
522,3000.0,1,445.1285976635265,427.20000000002864,0,0,39,0,10.216709571729464,185,190,,,50.82341789374885,48.74851523088853,445.1285976635265,440.1285976635265,4272,855,151.45300000000134
538,3000.0,1,136.71468539750686,135.99999999999656,0,0,10,0,5.158706833210874,27,32,,,47.46727489122688,44.20055909187541,136.71468539750686,131.71468539750686,1360,272,48.609000000004016
542,3000.0,1,514.347272255129,483.50000000004144,0,0,40,0,15.486559139784946,288,293,,,49.06877945892185,47.132865069532684,514.347272255129,509.34727225512904,4835,967,182.11000000000058
575,3000.0,1,466.0122140213641,460.9000000000363,0,0,26,0,9.681127982646421,223,228,,,53.002722172125864,51.59731160412343,466.0122140213641,461.0122140213641,4609,922,174.78100000000268
603,3000.0,1,460.10619042877863,455.7000000000351,0,0,24,0,8.622860903905222,181,186,,,52.61360805134638,51.157708578908945,460.10619042877863,455.10619042877863,4557,912,175.13999999999942
517,3000.0,1,475.50038490882343,478.30000000004026,0,0,29,0,12.064172240802675,297,302,,,51.29629785432581,50.5015270930983,475.50038490882343,470.50038490882343,4783,957,179.5309999999954
544,3000.0,1,482.74968817498757,460.9000000000363,0,0,31,0,12.037744034707158,176,181,,,48.018188120298,46.2509134397861,482.74968817498757,477.74968817498757,4609,922,169.64100000000326
550,3000.0,1,37.240600000000256,37.10000000000026,0,0,10,0,4.913978494623656,5,10,,,36.435024028976734,33.01823938762344,37.240600000000256,32.240600000000256,371,75,13.139999999999418
548,3000.0,1,213.40159999999233,209.1999999999924,0,0,11,0,4.323936932632585,38,43,,,44.6850321690991,41.406720918416994,213.40159999999233,208.40159999999233,2092,419,75.15600000000268
556,3000.0,1,33.103800000000206,33.0000000000002,0,0,10,0,4.8942598187311175,5,10,,,37.13654850771031,33.67497169397167,33.103800000000206,28.103800000000206,330,66,15.296000000002095
609,3000.0,1,353.7589822031866,344.50000000000983,0,0,28,0,10.762042948345908,150,155,,,48.92234049052267,48.08068720548401,353.7589822031866,348.7589822031866,3445,689,155.98399999999674
528,3000.0,1,757.2132510292845,764.8000000001053,0,0,33,0,10.559158059877108,384,389,,,51.69603357507937,51.14313537857571,757.2132510292845,752.2132510292845,7648,1530,319.23399999999674
581,3000.0,1,463.4459958327163,445.0000000000327,0,0,38,0,17.38732869018198,301,306,,,49.57762467574755,48.46321848042485,463.4459958327163,458.4459958327163,4450,890,196.35899999999674
587,3000.0,1,43.43880000000035,43.00000000000034,0,0,11,0,4.9048723897911835,7,12,,,44.16586811910955,39.906687015496146,43.43880000000035,38.43880000000035,430,86,21.312000000005355
562,3000.0,1,396.6784308537229,371.90000000001606,0,0,45,0,20.31747311827957,311,316,,,46.970241229998756,44.863087169540556,396.6784308537229,391.6784308537229,3719,744,176.20300000000134
523,3000.0,1,538.678857492252,524.2000000000506,0,0,35,0,17.160022887659736,448,453,,,49.21517960344062,48.32322656856074,538.678857492252,533.678857492252,5242,1049,247.81299999999464
554,3000.0,1,566.5583321616069,554.8000000000576,0,0,44,0,10.449810776716525,275,280,,,48.427408760440784,45.574512055206235,566.5583321616069,561.5583321616069,5548,1110,252.90600000000268
534,3000.0,1,522.0949066698195,498.00000000004474,0,0,34,0,13.896406344107609,268,273,,,48.45679666425104,47.196999702186126,522.0949066698195,517.0949066698195,4980,996,206.67200000000594
593,3000.0,1,411.43722938243184,395.9000000000215,0,0,39,0,15.894191919191918,295,300,,,48.24543823190275,47.38654707365843,411.43722938243184,406.43722938243184,3959,792,160.61000000000058
568,3000.0,1,357.8833762212348,345.50000000001006,0,0,29,0,10.816261574074074,138,143,,,47.258089305785376,45.92931980604976,357.8833762212348,352.8833762212348,3455,691,138.09399999999732
529,3000.0,1,359.0576932159096,350.9000000000113,0,0,27,0,11.422507122507122,172,177,,,47.76228430147766,47.01390248085298,359.0576932159096,354.0576932159096,3509,702,129.0
599,3000.0,1,129.00499999999707,126.79999999999707,0,0,12,0,4.564223798266352,21,26,,,44.13387051714002,41.173584849145485,129.00499999999707,124.00499999999707,1268,254,38.90600000000268
605,3000.0,1,27.92620000000013,27.800000000000125,0,0,10,0,6.064516129032258,5,10,,,37.680668592559535,35.35418713019913,27.92620000000013,22.92620000000013,278,56,10.719000000004598
560,3000.0,1,328.1114791999749,311.50000000000233,0,0,39,0,10.631899871630296,155,160,,,46.89668162979867,45.55994114403801,328.1114791999749,323.1114791999749,3115,623,117.0
535,3000.0,1,106.84139999999825,105.29999999999829,0,0,10,0,3.657495256166983,18,23,,,44.71312235188071,44.42512018680572,106.84139999999825,101.84139999999825,1053,211,43.0
615,3000.0,1,734.6947400457022,709.6000000000928,0,0,42,0,10.638016063125264,328,333,,,46.443190562120094,45.187002332431796,734.6947400457022,729.6947400457022,7096,1420,290.42199999999866
540,3000.0,1,463.58661812976976,434.4000000000303,0,0,38,0,14.971691599539701,278,283,,,48.255517006374475,46.65509988939137,463.58661812976976,458.58661812976976,4344,869,167.17199999999866
566,3000.0,1,281.58708509124875,281.0999999999954,0,0,21,0,6.519559032716927,80,85,,,49.821396401995024,47.69093577383057,281.58708509124875,276.58708509124875,2811,563,111.90600000000268
541,3000.0,1,303.8639306871598,280.1999999999952,0,0,34,0,13.594363182304674,192,197,,,50.0546517837481,48.723110067400604,303.8639306871598,298.8639306871598,2802,561,1055.2660000000033
574,3000.0,1,509.2056869031912,494.4000000000439,0,0,30,0,10.635187057633974,232,237,,,50.097543232706066,49.48200129081862,509.2056869031912,504.2056869031912,4944,989,1134.0
611,3000.0,1,526.0993228676388,522.3000000000502,0,0,36,0,11.693721286370597,326,331,,,50.70115433747938,49.06494180898239,526.0993228676388,521.0993228676388,5223,1045,1149.5469999999987
580,3000.0,1,191.07864760927924,191.29999999999342,0,0,17,0,9.03448275862069,94,99,,,50.70603442514957,49.45066214258338,191.07864760927924,186.07864760927924,1913,383,75.17199999999866
621,3000.0,1,557.9400141194803,548.4000000000561,0,0,31,0,10.611850501367366,243,248,,,48.16687916600707,47.56198401796353,557.9400141194803,552.9400141194803,5484,1097,1161.4680000000008
547,3000.0,1,311.040277534466,309.1000000000018,0,0,24,0,10.367723156532989,176,181,,,52.69287315903139,50.11007963115978,311.040277534466,306.040277534466,3091,619,119.51499999999942
546,3000.0,1,443.4604658777484,444.40000000003255,0,0,35,0,11.402249718785152,273,278,,,53.52917001124846,51.56976469563268,443.4604658777484,438.4604658777484,4444,889,1119.140999999996
552,3000.0,1,43.25920000000035,43.00000000000034,0,0,9,0,4.143851508120649,5,10,,,43.44058291580218,37.84066556454924,43.25920000000035,38.25920000000035,430,86,12.344000000004598
572,3000.0,1,495.9621396060236,501.9000000000456,0,0,37,0,12.011752988047808,268,273,,,51.651777160274385,51.3880885707196,495.9621396060236,490.9621396060236,5019,1004,1138.563000000002
617,3000.0,1,301.2525931048751,286.3999999999966,0,0,31,0,14.220244328097731,142,147,,,50.8411531733574,49.57838698276904,301.2525931048751,296.2525931048751,2864,573,111.15699999999924
553,3000.0,1,338.21139545397193,330.00000000000654,0,0,24,0,11.40411996364738,148,153,,,50.18378517200237,50.650472917434996,338.21139545397193,333.21139545397193,3300,660,118.45300000000134
586,3000.0,1,414.39648760491286,398.70000000002216,0,0,20,0,8.24949849548646,135,140,,,49.34012033561848,47.70507184015452,414.39648760491286,409.39648760491286,3987,798,149.59399999999732
627,3000.0,1,431.1565089731429,413.10000000002543,0,0,26,0,10.992497579864473,186,191,,,50.606274571617185,48.31518879523317,431.1565089731429,426.1565089731429,4131,827,160.07800000000134
559,3000.0,1,225.88739999999166,222.99999999999162,0,0,10,0,2.8830121021963246,20,25,,,48.29144427744989,45.22977474026565,225.88739999999166,220.88739999999166,2230,446,105.28100000000268
592,3000.0,1,345.81067786442026,342.40000000000936,0,0,30,0,13.141605839416059,206,211,,,55.578581728969674,53.1997611485861,345.81067786442026,340.81067786442026,3424,685,147.0
578,3000.0,1,519.7960173613836,512.500000000048,0,0,37,0,14.414943425673039,294,299,,,51.756736733254236,50.54710729829757,519.7960173613836,514.7960173613836,5125,1025,213.43799999999464
598,3000.0,1,63.28774016270044,63.30000000000063,0,0,10,0,4.083596214511041,9,14,,,46.090392495930786,41.00229589972255,63.28774016270044,58.28774016270044,633,127,18.31300000000192
565,3000.0,1,218.0644864414568,216.399999999992,0,0,9,0,3.903002309468822,21,26,,,55.116513727401646,57.97734848120011,218.0644864414568,213.0644864414568,2164,433,74.625
623,3000.0,1,581.5186263484825,593.0000000000663,0,0,41,0,17.50126454223571,515,520,,,54.81541009679201,52.70308955268122,581.5186263484825,576.5186263484825,5930,1186,239.60899999999674
558,3000.0,1,743.2704420887317,738.3000000000993,0,0,17,0,6.224810400866739,180,185,,,48.3676060112806,46.64855994517206,743.2704420887317,738.2704420887317,7383,1477,294.5939999999973
584,3000.0,1,218.82587589591228,208.79999999999242,0,0,35,0,9.754906653901388,89,94,,,49.11280107993468,44.43171721619519,218.82587589591228,213.82587589591228,2088,418,74.59399999999732
629,3000.0,1,211.61480789714648,217.49999999999193,0,0,17,0,6.635569852941177,73,78,,,55.76878498031233,52.637289874617956,211.61480789714648,206.61480789714648,2175,435,75.7190000000046
633,3000.0,1,698.0317002113213,654.2000000000802,0,0,34,0,13.326914259513984,385,390,,,53.740930537192824,49.817961472232746,698.0317002113213,693.0317002113213,6542,1309,248.29699999999866
571,3000.0,1,301.4341704856281,291.9999999999979,0,0,23,0,8.14036288942143,89,94,,,51.559207950558644,49.57751854637636,301.4341704856281,296.4341704856281,2920,584,102.60899999999674
604,3000.0,1,333.1790220206078,322.10000000000474,0,0,34,0,14.53786468032278,211,216,,,53.97673830851479,52.36998139335048,333.1790220206078,328.1790220206078,3221,645,114.31200000000536
635,3000.0,1,76.86199999999991,76.19999999999995,0,0,10,0,3.3695937090432504,8,13,,,44.506384184165476,42.009260009196396,76.86199999999991,71.86199999999991,762,153,19.389999999999418
564,3000.0,1,211.3442165253518,205.09999999999263,0,0,24,0,8.912280701754385,99,104,,,52.71736736984782,49.52640333129091,211.3442165253518,206.3442165253518,2051,411,66.125
639,3000.0,1,43.08220000000034,42.70000000000034,0,0,8,0,4.086448598130841,8,13,,,41.7838868217938,37.45987435500526,43.08220000000034,38.08220000000034,427,86,15.18800000000192
577,3000.0,1,62.66000000000062,62.200000000000614,0,0,8,0,3.28892455858748,6,11,,,50.945329493299816,43.13685637747691,62.66000000000062,57.66000000000062,622,125,17.406000000002678
590,3000.0,1,241.5100043392494,233.699999999991,0,0,37,0,11.890076988879384,121,126,,,55.26568442299172,52.23336621774415,241.5100043392494,236.5100043392494,2337,468,72.70300000000134
583,3000.0,1,45.56620000000037,45.20000000000037,0,0,10,0,4.754966887417218,6,11,,,39.336002164572314,37.07087690625678,45.56620000000037,40.56620000000037,452,91,12.5
641,3000.0,1,286.13659999999715,272.1999999999934,0,0,23,0,8.996694821887624,94,99,,,52.813119135027556,51.60626162849667,286.13659999999715,281.13659999999715,2722,545,89.4210000000021
610,3000.0,1,337.71080000000876,316.1000000000034,0,0,31,0,13.43327008222644,159,164,,,49.35983758282085,46.86150861275689,337.71080000000876,332.71080000000876,3161,633,99.4690000000046
647,3000.0,1,32.46200000000019,32.20000000000019,0,0,10,0,5.563467492260062,5,10,,,35.69456986843719,33.438726147264205,32.46200000000019,27.462000000000188,322,65,7.078000000001339
616,3000.0,1,41.294800000000315,41.100000000000314,0,0,10,0,4.050970873786408,5,10,,,38.80630912910745,35.2432464714361,41.294800000000315,36.294800000000315,411,83,9.718000000000757
